request_id,purchase_type,amount,department,request_date,approval_route,total_time_hours,return_count,rejection_reason,clarification_count,final_status
13366,Простая,50000.0,Administration,2026-11-13,Manager → Procurement,1.0,0,,0,Одобрена
10599,Юридическая,751464.2,HR,2026-11-13,Manager → Finance → Legal → Procurement,99.13,3,,5,Одобрена
14977,Простая,10375.84,Finance,2026-11-13,Manager → Procurement,6.47,0,Не согласовано руководителем,0,Отклонена
14503,IT,61028.75,HR,2026-11-14,Manager → IT → Finance → Procurement,34.07,0,,1,Одобрена
11547,Простая,19968.68,IT,2026-11-14,Manager → Procurement,5.95,0,,1,Одобрена
11572,IT,64623.79,Sales,2026-11-14,Manager → IT → Finance → Procurement,18.4,0,,0,Одобрена
14257,Простая,7894.18,Sales,2026-11-14,Manager → Procurement,27.23,1,,1,Одобрена
11911,Простая,6354.38,Finance,2026-11-14,Manager → Procurement,12.87,0,Некорректные данные,0,Отклонена
13432,IT,68593.58,IT,2026-11-14,Manager → IT → Finance → Procurement,18.57,0,,1,Одобрена
10992,IT,60653.92,Finance,2026-11-14,Manager → IT → Finance → Procurement,25.84,1,,1,Одобрена
12790,Простая,9815.66,Marketing,2026-11-14,Manager → Procurement,10.47,0,,0,Одобрена
11677,IT,121515.68,Sales,2026-11-14,Manager → IT → Finance → Procurement,57.97,2,,5,Одобрена
14927,Простая,4163.32,Finance,2026-11-14,Manager → Procurement,7.14,0,,1,Одобрена
14542,Простая,11487.53,Administration,2026-11-14,Manager → Procurement,8.74,0,,0,Одобрена
11786,IT,132230.97,Sales,2026-11-14,Manager → IT → Finance → Procurement,23.76,0,,0,Одобрена
14270,IT,105439.8,Operations,2026-11-14,Manager → IT → Finance → Procurement,30.01,0,,0,Одобрена
10190,Простая,15903.27,HR,2026-11-14,Manager → Procurement,8.07,0,,1,Одобрена
12515,Простая,12715.36,Finance,2026-11-14,Manager → Procurement,10.24,0,Недостаточно бюджета,1,Отклонена
13167,Простая,11632.56,Finance,2026-11-14,Manager → Procurement,5.42,0,Некорректные данные,1,Отклонена
12976,IT,70521.43,Operations,2026-11-14,Manager → IT → Finance → Procurement,35.19,0,,0,Одобрена
14531,IT,261758.43,Sales,2026-11-14,Manager → IT → Finance → Procurement,30.62,1,,1,Одобрена
10610,Простая,7179.13,Finance,2026-11-14,Manager → Procurement,7.78,0,,0,Одобрена
14505,Простая,42665.22,HR,2026-11-15,Manager → Procurement,4.26,0,Некорректные данные,1,Отклонена
12146,Юридическая,948046.1,Finance,2026-11-15,Manager → Finance → Legal → Procurement,29.09,0,,1,Одобрена
14260,Простая,25923.27,Sales,2026-11-15,Manager → Procurement,8.93,0,,0,Одобрена
11163,IT,165138.53,Marketing,2026-11-15,Manager → IT → Finance → Procurement,27.94,1,,1,Одобрена
12106,IT,243495.42,IT,2026-11-15,Manager → IT → Finance → Procurement,33.42,1,,2,В процессе
11869,IT,31419.49,HR,2026-11-15,Manager → IT → Finance → Procurement,20.78,0,,0,Одобрена
12721,IT,266584.67,IT,2026-11-15,Manager → IT → Finance → Procurement,13.84,0,,1,Одобрена
12925,Простая,36925.56,Operations,2026-11-15,Manager → Procurement,7.41,0,,0,Одобрена
10645,IT,124856.64,HR,2026-11-15,Manager → IT → Finance → Procurement,17.5,0,,0,В процессе
13937,Простая,4438.88,Marketing,2026-11-15,Manager → Procurement,22.33,0,,1,Одобрена
12930,IT,58197.22,Finance,2026-11-15,Manager → IT → Finance → Procurement,12.79,0,,0,Одобрена
10362,Простая,19668.85,IT,2026-11-15,Manager → Procurement,22.14,0,,1,Одобрена
11376,Простая,5752.3,Marketing,2026-11-15,Manager → Procurement,9.45,0,Не согласовано руководителем,0,Отклонена
14458,IT,115872.93,IT,2026-11-16,Manager → IT → Finance → Procurement,52.72,1,,2,Одобрена
12596,Юридическая,381450.79,Operations,2026-11-16,Manager → Finance → Legal → Procurement,76.52,1,,2,Одобрена
14912,Простая,8695.07,HR,2026-11-16,Manager → Procurement,3.67,0,,0,Одобрена
14702,Простая,25951.81,IT,2026-11-16,Manager → Procurement,11.23,1,,2,Одобрена
11382,Простая,15365.96,Operations,2026-11-16,Manager → Procurement,10.46,0,,0,Одобрена
11206,Простая,9055.15,Finance,2026-11-16,Manager → Procurement,5.18,0,,0,Одобрена
14164,Простая,28412.25,HR,2026-11-16,Manager → Procurement,15.04,0,,0,Одобрена
12316,Простая,11136.34,IT,2026-11-16,Manager → Procurement,11.82,0,,0,Одобрена
12616,Простая,10180.12,Operations,2026-11-16,Manager → Procurement,9.89,0,,0,Одобрена
14899,Юридическая,1270409.18,Finance,2026-11-16,Manager → Finance → Legal → Procurement,64.17,0,,0,Одобрена
11285,Юридическая,310565.56,Operations,2026-11-16,Manager → Finance → Legal → Procurement,43.11,0,,1,Одобрена
14675,IT,114627.63,Sales,2026-11-17,Manager → IT → Finance → Procurement,33.61,1,,3,Одобрена
11398,Юридическая,818508.62,IT,2026-11-17,Manager → Finance → Legal → Procurement,33.38,0,,0,Одобрена
14811,IT,146502.48,Marketing,2026-11-17,Manager → IT → Finance → Procurement,42.01,0,,0,В процессе
14606,Простая,8462.47,Administration,2026-11-17,Manager → Finance → Procurement,17.98,0,,1,Одобрена
11345,Юридическая,1842146.14,Marketing,2026-11-17,Manager → Legal → Finance → Procurement,46.69,0,,0,Одобрена
10058,IT,60796.37,Sales,2026-11-17,Manager → IT → Finance → Procurement,2.03,0,,0,Одобрена
10971,Простая,9005.79,Sales,2026-11-17,Manager → Finance → Procurement,14.46,0,,0,Одобрена
11765,Простая,19434.74,Marketing,2026-11-17,Manager → Procurement,9.59,0,,1,Одобрена
12524,IT,248177.25,IT,2026-11-17,Manager → IT → Finance → Procurement,38.12,0,,1,Одобрена
12629,Простая,8241.7,IT,2026-11-17,Manager → Procurement,15.54,0,,0,Одобрена
12006,Юридическая,335951.54,Sales,2026-11-17,Manager → Finance → Legal → Procurement,50.07,0,Юридические риски,0,Отклонена
13547,Простая,8464.11,Finance,2026-11-17,Manager → Procurement,10.03,0,,0,В процессе
14835,Простая,15024.02,Operations,2026-11-18,Manager → Procurement,18.21,0,,0,Одобрена
13653,Простая,33270.52,Administration,2026-11-18,Manager → Procurement,18.14,0,,1,Одобрена
11226,Юридическая,108424.87,IT,2026-11-18,Manager → Finance → Legal → Procurement,63.73,1,,3,Одобрена
10262,IT,194903.37,HR,2026-11-18,Manager → IT → Finance → Procurement,34.18,0,,0,Одобрена
13665,Простая,13084.33,IT,2026-11-18,Manager → Procurement,6.86,0,,1,Одобрена
14688,Простая,14118.73,Operations,2026-11-18,Manager → Procurement,1.95,0,Некорректные данные,0,Отклонена
10065,IT,61624.95,Administration,2026-11-18,Manager → IT → Finance → Procurement,13.84,0,,1,Одобрена
12933,IT,159411.47,IT,2026-11-18,Manager → IT → Finance → Procurement,7.67,0,,0,Одобрена
12183,IT,52017.48,Finance,2026-11-18,Manager → IT → Finance → Procurement,43.69,2,,6,Одобрена
13477,IT,87531.22,Operations,2026-11-18,Manager → IT → Finance → Procurement,33.37,0,,0,Одобрена
14978,Простая,19156.02,Operations,2026-11-18,Manager → Procurement,9.05,0,,0,Одобрена
11335,Юридическая,496179.21,Finance,2026-11-18,Manager → Finance → Legal → Procurement,10.35,0,,1,Одобрена
12336,IT,46038.78,Administration,2026-11-19,Manager → IT → Finance → Procurement,26.24,0,,1,Одобрена
12879,IT,65682.58,Administration,2026-11-19,Manager → IT → Finance → Procurement,19.1,0,,0,Одобрена
13313,IT,71087.48,IT,2026-11-19,Manager → IT → Finance → Procurement,43.84,0,,1,Одобрена
10337,Простая,8783.88,Finance,2026-11-19,Manager → Procurement,7.56,0,,1,Одобрена
13603,IT,276463.21,Marketing,2026-11-19,Manager → IT → Finance → Procurement,43.12,1,,1,Одобрена
12020,Простая,11294.69,HR,2026-11-19,Manager → Procurement,15.91,0,,0,Одобрена
13673,Простая,21871.75,Administration,2026-11-19,Manager → Procurement,10.31,0,,0,Одобрена
13625,IT,147573.75,Marketing,2026-11-19,Manager → IT → Finance → Procurement,62.98,2,,5,Одобрена
13553,Простая,50000.0,Operations,2026-11-19,Manager → Procurement,3.03,0,,1,Одобрена
12171,Простая,13120.06,Sales,2026-11-19,Manager → Procurement,9.44,0,,0,Одобрена
12726,IT,89823.76,Sales,2026-11-19,Manager → IT → Finance → Procurement,45.29,0,,1,Одобрена
10469,Простая,7136.26,Sales,2026-11-19,Manager → Procurement,9.53,0,,0,Одобрена
10122,IT,118397.49,Marketing,2026-11-19,Manager → IT → Finance → Procurement,21.06,0,,0,Одобрена
13771,Юридическая,524501.35,IT,2026-11-20,Manager → Finance → Legal → Procurement,86.28,1,,3,Одобрена
13849,Простая,11752.45,Operations,2026-11-20,Manager → Finance → Procurement,11.75,0,,0,Одобрена
13960,Простая,17390.33,HR,2026-11-20,Manager → Procurement,8.49,0,Некорректные данные,0,Отклонена
10287,Простая,11211.7,Operations,2026-11-20,Manager → Procurement,9.79,0,,1,Одобрена
11963,IT,58702.13,HR,2026-11-20,Manager → IT → Finance → Procurement,5.63,0,,1,Одобрена
12407,IT,44969.67,Administration,2026-11-20,Manager → IT → Finance → Procurement,21.4,0,,0,Одобрена
11771,IT,79638.92,Marketing,2026-11-20,Manager → IT → Finance → Procurement,50.53,0,,0,Одобрена
13010,IT,265733.29,HR,2026-11-20,Manager → IT → Finance → Procurement,43.83,0,,0,Одобрена
12401,IT,85772.37,Sales,2026-11-20,Manager → IT → Finance → Procurement,73.06,3,,4,Одобрена
14170,Простая,35970.47,Marketing,2026-11-20,Manager → Procurement,10.82,0,,1,Одобрена
10346,IT,185415.49,IT,2026-11-20,Manager → IT → Finance → Procurement,31.81,0,,0,Одобрена
11554,Простая,39720.51,IT,2026-11-20,Manager → Procurement,14.58,0,,0,Одобрена
12434,Простая,47474.38,IT,2026-11-20,Manager → Procurement,33.93,3,,6,Одобрена
12860,Простая,46533.42,Finance,2026-11-20,Manager → Procurement,6.85,0,,0,Одобрена
13237,Юридическая,174309.61,Administration,2026-11-20,Manager → Finance → Legal → Procurement,64.49,0,,0,Одобрена
11944,Простая,4298.45,HR,2026-11-20,Manager → Procurement,14.42,0,Недостаточно бюджета,0,Отклонена
14837,Простая,13723.18,IT,2026-11-20,Manager → Procurement,11.96,0,,0,Одобрена
13870,Простая,13447.79,HR,2026-11-20,Manager → Procurement,6.3,0,,1,Одобрена
14559,Простая,18878.84,Sales,2026-11-20,Manager → Procurement,8.86,0,,0,Одобрена
11367,Простая,10453.08,Sales,2026-11-20,Manager → Procurement,9.72,0,,1,Одобрена
12094,Простая,4677.41,Operations,2026-11-20,Manager → Procurement,1.0,0,,0,Одобрена
13336,Простая,8277.92,Finance,2026-11-21,Manager → Procurement,2.37,0,,0,Одобрена
14879,Простая,9646.93,IT,2026-11-21,Manager → Procurement,29.03,2,,6,Одобрена
10514,Простая,23471.23,Marketing,2026-11-21,Manager → Procurement,11.06,0,,0,Одобрена
10660,Простая,5655.66,Finance,2026-11-21,Manager → Procurement,7.68,0,,0,Одобрена
14356,IT,89361.02,Marketing,2026-11-21,Manager → IT → Finance → Procurement,34.74,0,,1,В процессе
12205,Простая,7801.51,HR,2026-11-21,Manager → Procurement,4.5,0,,0,Одобрена
11447,Юридическая,183383.85,Finance,2026-11-21,Manager → Finance → Legal → Procurement,57.19,1,,1,Одобрена
10574,IT,81810.78,Operations,2026-11-21,Manager → IT → Finance → Procurement,51.55,2,,3,Одобрена
13321,Простая,20508.96,IT,2026-11-21,Manager → Procurement,4.64,0,,1,Одобрена
14205,IT,99909.36,IT,2026-11-21,Manager → IT → Finance → Procurement,62.78,0,,0,Одобрена
14856,Юридическая,538740.02,IT,2026-11-21,Manager → Finance → Legal → Procurement,18.27,0,,0,Одобрена
10576,IT,45928.49,IT,2026-11-22,Manager → IT → Finance → Procurement,14.8,0,,0,В процессе
10959,Простая,14031.15,Finance,2026-11-22,Manager → Procurement,3.57,0,,0,Одобрена
12347,Юридическая,261387.69,Marketing,2026-11-22,Manager → Finance → Legal → Procurement,75.93,1,,1,Одобрена
14005,IT,237802.35,IT,2026-11-22,Manager → IT → Finance → Procurement,34.85,0,,1,Одобрена
12981,IT,48742.6,Sales,2026-11-22,Manager → IT → Finance → Procurement,30.01,0,,0,Одобрена
12645,Простая,14904.65,Finance,2026-11-22,Manager → Procurement,2.24,0,,1,Одобрена
10751,Простая,9719.35,IT,2026-11-22,Manager → Procurement,8.07,0,,0,Одобрена
12135,IT,78133.64,Marketing,2026-11-22,Manager → IT → Finance → Procurement,26.53,0,,0,Одобрена
13708,IT,114391.44,IT,2026-11-22,Manager → IT → Finance → Procurement,51.15,0,,0,Одобрена
13753,Простая,19155.63,Operations,2026-11-22,Manager → Procurement,6.16,0,,1,Одобрена
10338,IT,53888.09,Finance,2026-11-22,Manager → IT → Finance → Procurement,14.75,0,,0,Одобрена
11276,Простая,27713.46,Finance,2026-11-22,Manager → Procurement,9.87,0,,0,Одобрена
10904,Простая,5498.09,Operations,2026-11-23,Manager → Procurement,8.97,0,,0,Одобрена
12207,IT,108259.59,Sales,2026-11-23,Manager → IT → Finance → Procurement,35.24,0,,0,Одобрена
13241,Юридическая,481891.24,IT,2026-11-23,Manager → Finance → Legal → Procurement,47.18,0,,1,Одобрена
13675,IT,99806.85,IT,2026-11-23,Manager → IT → Finance → Procurement,63.84,2,,6,Одобрена
14026,Юридическая,424020.03,Sales,2026-11-23,Manager → Finance → Legal → Procurement,68.78,0,,0,Одобрена
11770,IT,37734.54,Sales,2026-11-23,Manager → IT → Finance → Procurement,1.54,0,,0,Одобрена
10115,Простая,21554.0,IT,2026-11-23,Manager → Procurement,8.17,0,,1,Одобрена
13874,Простая,9600.68,Operations,2026-11-23,Manager → Procurement,3.35,0,,0,В процессе
10175,Простая,11319.84,IT,2026-11-23,Manager → Procurement,3.26,0,,1,Одобрена
